,location,kilometers_driven,fuel_type,transmission,owner_type,mileage,engine,power,seats,price,make,model,region,car_age,car_name,power_per_cc
3858,Kochi,43152,Petrol,Manual,First,20.73,1373.0,91.1,5.0,1.9947003132247452,Maruti,Ciaz,South,3,Maruti Ciaz,0.0663510560815732
3859,Pune,112000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,2.4849066497880004,Toyota,Innova,West,6,Toyota Innova,0.0408981555733761
3860,Coimbatore,23540,Petrol,Manual,First,18.9,1197.0,82.0,5.0,1.7950872593207297,Hyundai,Grand,South,2,Hyundai Grand,0.06850459482038429
3861,Coimbatore,82160,Diesel,Manual,First,16.52,1991.0,123.7,5.0,0.9439058989071284,Chevrolet,Optra,South,11,Chevrolet Optra,0.062129583124058266
3862,Pune,57000,Diesel,Manual,First,12.83,2696.0,162.0,7.0,2.5217206229107165,Mahindra,Ssangyong,West,6,Mahindra Ssangyong,0.06008902077151335
3863,Coimbatore,39335,Diesel,Manual,First,15.1,2179.0,140.0,7.0,2.5360749363624,Mahindra,XUV500,South,4,Mahindra XUV500,0.06424965580541533
3864,Bangalore,62000,Petrol,Manual,Second,17.4,1497.0,117.3,5.0,2.0476928433652555,Honda,City,South,5,Honda City,0.0783567134268537
3865,Delhi,60000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,1.7047480922384253,Ford,Ecosport,North,5,Ford Ecosport,0.05997329773030708
3866,Kolkata,35000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,1.4883995840570443,Hyundai,i20,East,4,Hyundai i20,0.06836257309941521
3867,Kochi,32345,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,3.1990811975400213,Mercedes-Benz,CLA,South,3,Mercedes-Benz CLA,0.06346243583761083
3868,Ahmedabad,47000,Petrol,Manual,First,22.0,814.0,55.0,5.0,0.9745596399981308,Hyundai,EON,West,5,Hyundai EON,0.06756756756756757
3869,Delhi,65537,CNG,Manual,Second,33.44,796.0,40.3,4.0,0.7419373447293773,Maruti,Alto,North,7,Maruti Alto,0.050628140703517586
3870,Delhi,36000,Petrol,Manual,First,17.6,1496.0,88.7,5.0,1.1631508098056809,Toyota,Etios,North,8,Toyota Etios,0.059291443850267384
3871,Chennai,75000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,1.4469189829363254,Maruti,Swift,South,3,Maruti Swift,0.05929487179487179
3872,Kolkata,38000,Petrol,Manual,First,19.7,796.0,46.3,5.0,0.09531017980432493,Maruti,Alto,East,11,Maruti Alto,0.05816582914572864
3873,Chennai,57818,Petrol,Manual,First,23.1,998.0,67.04,5.0,1.4586150226995167,Maruti,Celerio,South,4,Maruti Celerio,0.06717434869739479
3874,Hyderabad,45000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,2.186051276738094,Ford,Ecosport,South,4,Ford Ecosport,0.05997329773030708
3875,Jaipur,75055,Diesel,Manual,First,19.01,1461.0,108.5,5.0,1.8718021769015913,Nissan,Terrano,North,4,Nissan Terrano,0.07426420260095824
3876,Delhi,65462,Petrol,Automatic,Third,11.1,2354.0,142.0,5.0,1.252762968495368,Honda,Accord,North,10,Honda Accord,0.06032285471537808
3877,Hyderabad,76206,Diesel,Manual,First,17.8,1248.0,75.0,5.0,1.4469189829363254,Maruti,Swift,South,11,Maruti Swift,0.06009615384615385
3878,Kochi,25948,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,2.800933195248924,Mahindra,XUV500,South,1,Mahindra XUV500,0.06424965580541533
3879,Mumbai,28500,Petrol,Manual,First,18.7,1199.0,88.7,5.0,1.7833912195575383,Honda,Jazz,West,3,Honda Jazz,0.07397831526271893
3880,Mumbai,28004,Petrol,Manual,First,17.8,1497.0,117.3,5.0,1.9600947840472698,Honda,City,West,4,Honda City,0.0783567134268537
3881,Kolkata,25000,Petrol,Manual,Second,15.7,1172.0,67.0,5.0,0.22314355131420976,Others,Grande,East,8,Others Grande,0.05716723549488054
3883,Pune,82543,Petrol,Manual,First,16.02,1373.0,93.7,7.0,1.7047480922384253,Maruti,Ertiga,West,6,Maruti Ertiga,0.06824471959213402
3884,Chennai,30000,Petrol,Manual,First,18.44,1198.0,75.0,5.0,1.1786549963416462,Nissan,Micra,South,6,Nissan Micra,0.06260434056761269
3885,Hyderabad,27800,Petrol,Manual,First,17.0,1497.0,118.0,5.0,1.6094379124341003,Honda,City,South,9,Honda City,0.0788243152972612
3886,Coimbatore,33415,Petrol,Manual,First,16.78,1496.0,88.73,5.0,1.884034745337226,Toyota,Etios,South,3,Toyota Etios,0.05931149732620321
3887,Mumbai,38000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,2.970414465569701,BMW,3,West,6,BMW 3,0.09223057644110276
3888,Kochi,41981,Petrol,Manual,First,18.7,1199.0,88.7,5.0,1.814824742159051,Honda,Jazz,South,2,Honda Jazz,0.07397831526271893
3889,Jaipur,77084,Diesel,Manual,First,28.4,1248.0,73.75,5.0,1.599387576580599,Maruti,Dzire,North,6,Maruti Dzire,0.05909455128205128
3890,Hyderabad,71803,Diesel,Manual,First,20.5,1598.0,103.5,5.0,1.749199854809259,Skoda,Rapid,South,6,Skoda Rapid,0.06476846057571965
3891,Kolkata,73314,Diesel,Manual,First,15.1,2179.0,140.0,7.0,1.8870696490323797,Mahindra,XUV500,East,6,Mahindra XUV500,0.06424965580541533
3892,Coimbatore,69053,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,1.7439688053917064,Hyundai,Grand,South,4,Hyundai Grand,0.06850459482038429
3893,Delhi,79782,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,0.9555114450274363,Honda,City,North,10,Honda City,0.0788243152972612
3894,Hyderabad,250000,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,1.8718021769015913,Toyota,Innova,South,9,Toyota Innova,0.0408981555733761
3895,Pune,90000,Diesel,Manual,Second,15.1,2179.0,140.0,7.0,1.8082887711792655,Mahindra,XUV500,West,8,Mahindra XUV500,0.06424965580541533
3896,Hyderabad,130000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,1.3480731482996928,Maruti,Swift,South,9,Maruti Swift,0.059214743589743594
3897,Pune,65000,Petrol,Manual,Second,15.04,1598.0,103.6,5.0,1.5040773967762742,Volkswagen,Vento,West,6,Volkswagen Vento,0.06483103879849812
3898,Coimbatore,46496,Diesel,Manual,First,23.59,1364.0,76.90978723404255,5.0,1.667706820558076,Toyota,Etios,South,6,Toyota Etios,0.0563854745117614
3899,Bangalore,76000,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,2.9041650800285006,Audi,A4,South,6,Audi A4,0.07495426829268292
3900,Ahmedabad,28002,Petrol,Manual,First,16.02,1373.0,93.7,7.0,1.749199854809259,Maruti,Ertiga,West,7,Maruti Ertiga,0.06824471959213402
3901,Mumbai,63000,CNG,Manual,Second,14.53,1798.0,138.0,5.0,1.208960345836975,Toyota,Corolla,West,9,Toyota Corolla,0.07675194660734148
3902,Jaipur,70000,Petrol,Manual,Second,16.1,796.0,37.0,4.0,-0.10536051565782628,Maruti,800,North,9,Maruti 800,0.04648241206030151
3903,Hyderabad,66276,Petrol,Manual,First,17.0,1497.0,118.0,5.0,1.7047480922384253,Honda,City,South,8,Honda City,0.0788243152972612
3904,Kolkata,45000,Petrol,Manual,First,19.1,1197.0,85.8,5.0,1.3837912309017721,Maruti,Swift,East,5,Maruti Swift,0.07167919799498747
3905,Delhi,67000,Petrol,Automatic,First,19.16,2494.0,158.2,5.0,2.9311937524164198,Toyota,Camry,North,5,Toyota Camry,0.06343223736968724
3906,Kolkata,43068,Diesel,Manual,First,24.0,1120.0,70.0,5.0,1.252762968495368,Hyundai,Grand,East,5,Hyundai Grand,0.0625
3907,Chennai,40000,Diesel,Automatic,First,11.36,2755.0,171.5,8.0,2.800325477211381,Toyota,Innova,South,3,Toyota Innova,0.062250453720508164
3908,Coimbatore,50436,Petrol,Manual,First,20.36,1197.0,78.9,5.0,1.2947271675944,Hyundai,i10,South,8,Hyundai i10,0.06591478696741855
3909,Bangalore,21000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,1.6863989535702288,Hyundai,Grand,South,5,Hyundai Grand,0.06850459482038429
3910,Mumbai,2000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,2.163323025660538,Maruti,Baleno,West,1,Maruti Baleno,0.05929487179487179
3911,Mumbai,14500,Petrol,Automatic,First,14.67,1798.0,177.46,5.0,3.0325462466767075,Skoda,Superb,West,3,Skoda Superb,0.09869855394883204
3912,Hyderabad,68782,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,2.5257286443082556,Mercedes-Benz,New,South,9,Mercedes-Benz New,0.07932804479701354
3913,Kolkata,35888,Diesel,Manual,First,21.1,1248.0,73.9,5.0,0.636576829071551,Maruti,Ritz,East,8,Maruti Ritz,0.059214743589743594
3914,Kolkata,168205,Diesel,Manual,First,23.4,1248.0,74.0,5.0,1.3862943611198906,Maruti,Swift,East,4,Maruti Swift,0.05929487179487179
3915,Mumbai,47000,Petrol,Manual,First,14.8,1799.0,130.2,5.0,1.3737155789130306,Honda,Civic,West,7,Honda Civic,0.07237354085603112
3916,Hyderabad,93700,Diesel,Manual,First,24.52,1248.0,88.5,7.0,2.060513531794317,Maruti,Ertiga,South,4,Maruti Ertiga,0.07091346153846154
3917,Kolkata,45000,Diesel,Manual,First,22.7,1582.0,126.24,5.0,1.9459101490553132,Hyundai,Elantra,East,5,Hyundai Elantra,0.07979772439949431
3918,Hyderabad,55547,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,3.218475744846861,Toyota,Fortuner,South,3,Toyota Fortuner,0.05650570087189805
3919,Delhi,69000,Petrol,Automatic,First,17.21,1197.0,103.6,5.0,1.5040773967762742,Volkswagen,Polo,North,6,Volkswagen Polo,0.08654970760233918
3920,Pune,88000,Diesel,Manual,Third,18.7,1896.0,66.0,5.0,0.22314355131420976,Skoda,Octavia,West,14,Skoda Octavia,0.03481012658227848
3921,Delhi,32400,Diesel,Manual,First,20.14,1498.0,88.8,5.0,1.3737155789130306,Volkswagen,Polo,North,5,Volkswagen Polo,0.05927903871829105
3922,Pune,79000,Petrol,Manual,Second,17.92,1086.0,62.1,5.0,0.47000362924573563,Hyundai,Santro,West,7,Hyundai Santro,0.057182320441988954
3923,Hyderabad,110000,Petrol,Manual,First,13.2,1495.0,94.0,5.0,-0.5108256237659907,Hyundai,Accent,South,15,Hyundai Accent,0.06287625418060201
3924,Coimbatore,45407,Petrol,Manual,Second,21.1,814.0,55.2,5.0,1.220829921392359,Hyundai,EON,South,5,Hyundai EON,0.06781326781326781
3925,Hyderabad,136490,Diesel,Manual,First,12.8,2494.0,102.0,7.0,2.2823823856765264,Toyota,Innova,South,8,Toyota Innova,0.0408981555733761
3926,Mumbai,19000,Diesel,Manual,First,26.8,1248.0,74.0,5.0,1.776645831418007,Maruti,Ignis,West,2,Maruti Ignis,0.05929487179487179
3927,Mumbai,19416,Petrol,Manual,First,21.56,1462.0,103.25,5.0,2.1102132003465894,Maruti,Ciaz,West,2,Maruti Ciaz,0.07062243502051983
3928,Mumbai,15500,Petrol,Manual,First,17.5,1298.0,85.8,5.0,1.3217558399823195,Maruti,Swift,West,7,Maruti Swift,0.06610169491525424
3929,Hyderabad,12538,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,2.5257286443082556,Honda,City,South,2,Honda City,0.0783567134268537
3930,Bangalore,62588,Diesel,Manual,First,17.8,1248.0,77.88168195718654,5.0,1.7833912195575383,Maruti,Swift,South,4,Maruti Swift,0.062405193875950754
3931,Delhi,44328,Petrol,Manual,First,19.4,1198.0,86.8,5.0,1.33500106673234,Honda,Brio,North,4,Honda Brio,0.07245409015025041
3932,Delhi,63000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,1.4701758451005926,Toyota,Etios,North,5,Toyota Etios,0.04914956011730206
3933,Hyderabad,100000,Diesel,Automatic,First,13.5,2400.0,215.0,5.0,3.481240089335692,Others,XC60,South,4,Others XC60,0.08958333333333333
3934,Kolkata,103000,Petrol,Manual,First,15.64,1193.0,64.08,5.0,1.0986122886681098,Tata,Indigo,East,4,Tata Indigo,0.053713327745180214
3935,Pune,50296,Diesel,Automatic,Second,11.36,2755.0,171.5,7.0,2.9444389791664403,Toyota,Innova,West,3,Toyota Innova,0.062250453720508164
3936,Pune,95500,Diesel,Manual,First,20.54,1598.0,103.6,5.0,1.6094379124341003,Volkswagen,Vento,West,6,Volkswagen Vento,0.06483103879849812
3937,Pune,72100,Diesel,Manual,First,22.7,1498.0,89.84,5.0,1.6956156086751528,Ford,Ecosport,West,5,Ford Ecosport,0.05997329773030708
3938,Mumbai,19119,Petrol,Manual,First,18.9,998.0,67.1,5.0,0.9932517730102834,Maruti,Wagon,West,9,Maruti Wagon,0.06723446893787574
3939,Mumbai,30000,Petrol,Manual,First,13.0,2987.0,210.0,5.0,2.3749057545736716,Mercedes-Benz,S-Class,West,13,Mercedes-Benz S-Class,0.07030465349849348
3940,Hyderabad,75600,Diesel,Manual,First,20.14,1498.0,88.8,5.0,1.7578579175523736,Volkswagen,Polo,South,4,Volkswagen Polo,0.05927903871829105
3941,Pune,137000,Petrol,Manual,Second,15.3,1193.0,65.3,5.0,-0.05129329438755058,Tata,Indica,West,12,Tata Indica,0.05473595976529757
3942,Jaipur,53500,Petrol,Manual,Second,16.1,796.0,37.0,4.0,-0.4620354595965587,Maruti,800,North,17,Maruti 800,0.04648241206030151
3943,Kochi,26101,Diesel,Manual,First,17.1,1956.0,170.0,5.0,2.865053949911875,Others,Compass,South,1,Others Compass,0.0869120654396728
3944,Pune,7000,Petrol,Manual,First,24.07,998.0,67.1,5.0,1.0986122886681098,Maruti,Alto,West,3,Maruti Alto,0.06723446893787574
3945,Bangalore,50000,Diesel,Automatic,First,19.3,1968.0,141.0,5.0,2.70805020110221,Skoda,Octavia,South,6,Skoda Octavia,0.07164634146341463
3946,Hyderabad,30000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,1.791759469228055,Maruti,Swift,South,3,Maruti Swift,0.05929487179487179
3947,Mumbai,38151,Diesel,Manual,First,28.09,1248.0,88.5,5.0,2.0347056478384444,Maruti,Ciaz,West,3,Maruti Ciaz,0.07091346153846154
3948,Jaipur,116000,Diesel,Manual,Second,15.8,2148.0,170.0,5.0,2.1400661634962708,Mercedes-Benz,New,North,10,Mercedes-Benz New,0.07914338919925512
3949,Kolkata,22000,Diesel,Manual,First,20.0,1399.0,68.0,5.0,0.8109302162163288,Ford,Figo,East,6,Ford Figo,0.04860614724803431
3950,Delhi,60000,Petrol,Automatic,Second,14.53,1798.0,138.1,5.0,1.536867219599265,Toyota,Corolla,North,9,Toyota Corolla,0.0768075639599555
3951,Mumbai,38000,Diesel,Manual,First,22.7,1598.0,118.0,5.0,2.060513531794317,Maruti,SX4,West,3,Maruti SX4,0.07384230287859825
3952,Coimbatore,51928,Petrol,Manual,First,15.6,1196.0,70.0,5.0,1.2412685890696329,Ford,Figo,South,8,Ford Figo,0.05852842809364549
3953,Mumbai,3000,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,2.1102132003465894,Honda,Jazz,West,1,Honda Jazz,0.07397831526271893
3954,Pune,67196,Petrol,Manual,First,17.3,993.0,60.0,5.0,0.22314355131420976,Maruti,Zen,West,13,Maruti Zen,0.06042296072507553
3955,Bangalore,100000,Diesel,Manual,Third,11.5,2982.0,171.0,7.0,2.772588722239781,Toyota,Fortuner,South,7,Toyota Fortuner,0.05734406438631791
3956,Jaipur,65218,Diesel,Manual,First,26.21,1248.0,88.5,5.0,2.0014800002101243,Maruti,Ciaz,North,4,Maruti Ciaz,0.07091346153846154
3957,Kochi,53886,Petrol,Manual,First,25.17,799.0,53.3,5.0,1.1216775615991057,Renault,KWID,South,3,Renault KWID,0.06670838548185232
3958,Coimbatore,50058,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,1.3454723665996355,Hyundai,i10,South,8,Hyundai i10,0.06683375104427736
3959,Pune,64000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,1.4350845252893227,Maruti,Celerio,West,3,Maruti Celerio,0.06717434869739479
3960,Kochi,41641,Diesel,Manual,First,21.38,1396.0,88.7,5.0,2.3813962734183356,Hyundai,Creta,South,1,Hyundai Creta,0.06353868194842408
3961,Hyderabad,44345,Diesel,Manual,First,27.3,1498.0,98.6,5.0,1.8082887711792655,Honda,Jazz,South,3,Honda Jazz,0.06582109479305741
3962,Kolkata,45501,Petrol,Manual,First,17.0,1497.0,118.0,5.0,1.1314021114911006,Honda,City,East,8,Honda City,0.0788243152972612
3963,Chennai,104000,Petrol,Manual,Third,13.7,1468.0,85.8,5.0,0.0,Others,Lancer,South,18,Others Lancer,0.05844686648501362
3964,Coimbatore,50297,Petrol,Manual,First,16.95,1498.0,97.6,5.0,1.545432582458188,Nissan,Sunny,South,7,Nissan Sunny,0.0651535380507343
3965,Mumbai,87000,Petrol,Automatic,First,11.7,2354.0,177.6,5.0,1.6863989535702288,Honda,Accord,West,8,Honda Accord,0.07544604927782497
3966,Mumbai,120000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,2.4849066497880004,Mahindra,XUV500,West,3,Mahindra XUV500,0.06424965580541533
3967,Mumbai,17000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,1.8718021769015913,Hyundai,i20,West,1,Hyundai i20,0.06836257309941521
3968,Chennai,100000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,1.0986122886681098,Nissan,Micra,South,5,Nissan Micra,0.0431895961670089
3969,Kochi,50979,Petrol,Automatic,First,19.12,1373.0,91.1,5.0,1.9315214116032138,Maruti,Ciaz,South,4,Maruti Ciaz,0.0663510560815732
3970,Chennai,41000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,1.3862943611198906,Volkswagen,Vento,South,8,Volkswagen Vento,0.06483103879849812
3971,Chennai,24000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,1.4469189829363254,Hyundai,i20,South,8,Hyundai i20,0.06683375104427736
3972,Hyderabad,44738,Petrol,Manual,First,14.53,1798.0,138.1,5.0,1.62924053973028,Toyota,Corolla,South,11,Toyota Corolla,0.0768075639599555
3973,Kolkata,37298,Diesel,Manual,First,25.1,1498.0,98.6,5.0,1.589235205116581,Honda,City,East,5,Honda City,0.06582109479305741
3974,Pune,42000,Petrol,Manual,Second,20.4,1197.0,81.8,5.0,1.2809338454620642,Maruti,Swift,West,5,Maruti Swift,0.0683375104427736
3975,Pune,45000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,3.5263605246161616,Mercedes-Benz,E-Class,West,3,Mercedes-Benz E-Class,0.09472701819878675
3976,Mumbai,102000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,2.1102132003465894,Toyota,Innova,West,4,Toyota Innova,0.04033680834001604
3977,Pune,70000,Petrol,Manual,First,16.1,1298.0,88.2,5.0,0.26236426446749106,Maruti,Swift,West,8,Maruti Swift,0.0679506933744222
3978,Coimbatore,27467,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,3.664842876285695,Mercedes-Benz,New,South,1,Mercedes-Benz New,0.07821745216985534
3979,Kolkata,15305,Petrol,Manual,First,18.9,1197.0,82.0,5.0,1.3217558399823195,Hyundai,Grand,East,4,Hyundai Grand,0.06850459482038429
3980,Mumbai,70000,Petrol,Manual,First,18.9,998.0,67.1,5.0,0.7419373447293773,Maruti,Wagon,West,9,Maruti Wagon,0.06723446893787574
3981,Hyderabad,36778,Diesel,Manual,First,22.77,1498.0,98.59,5.0,2.174751721484161,Ford,EcoSport,South,3,Ford EcoSport,0.06581441922563418
3982,Coimbatore,25845,Petrol,Manual,First,16.47,1198.0,74.0,5.0,1.7647307968401356,Volkswagen,Polo,South,4,Volkswagen Polo,0.06176961602671119
3983,Kochi,33858,Petrol,Automatic,First,17.01,1591.0,121.3,5.0,2.200552367428894,Hyundai,Verna,South,1,Hyundai Verna,0.07624135763670647
3984,Ahmedabad,12000,Petrol,Automatic,Second,24.04,999.0,67.0,5.0,1.1786549963416462,Renault,KWID,West,2,Renault KWID,0.06706706706706707
3985,Coimbatore,33709,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,1.589235205116581,Honda,Brio,South,6,Honda Brio,0.07245409015025041
3986,Kochi,32709,Petrol,Manual,First,18.16,1196.0,86.8,5.0,1.8656293177945105,Ford,Figo,South,1,Ford Figo,0.0725752508361204
3987,Bangalore,72000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,2.917770732084279,Toyota,Fortuner,South,5,Toyota Fortuner,0.05734406438631791
3988,Ahmedabad,31000,Diesel,Manual,First,25.0,1396.0,69.01,5.0,0.9932517730102834,Tata,Indigo,West,6,Tata Indigo,0.04943409742120344
3989,Chennai,70000,Diesel,Manual,First,25.83,1498.0,99.0,5.0,1.5260563034950492,Ford,Figo,South,3,Ford Figo,0.06608811748998665
3990,Jaipur,61000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,1.6770965609079151,Maruti,Swift,North,5,Maruti Swift,0.05929487179487179
3991,Pune,72000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,0.8329091229351039,Nissan,Micra,West,8,Nissan Micra,0.0431895961670089
3992,Delhi,49000,Diesel,Automatic,First,19.3,1968.0,141.0,5.0,2.7376090033437546,Skoda,Octavia,North,3,Skoda Octavia,0.07164634146341463
3993,Hyderabad,42939,Diesel,Automatic,First,16.96,1968.0,138.03,5.0,2.5249283241374862,Volkswagen,Jetta,South,5,Volkswagen Jetta,0.07013719512195123
3994,Coimbatore,32545,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,3.8869103046130706,Audi,Q7,South,3,Audi Q7,0.08136164475901585
3995,Pune,54000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,1.1631508098056809,Hyundai,i20,West,8,Hyundai i20,0.06683375104427736
3996,Delhi,76000,Diesel,Automatic,First,16.07,1995.0,181.0,4.0,2.169053700369523,BMW,3,North,7,BMW 3,0.09072681704260652
3997,Kolkata,27000,Diesel,Manual,First,21.19,1396.0,88.73,5.0,1.7900914121273581,Hyundai,i20,East,4,Hyundai i20,0.06356017191977077
3998,Chennai,120000,Diesel,Manual,Second,12.7,2609.0,116.6,8.0,1.0647107369924282,Mahindra,Scorpio,South,14,Mahindra Scorpio,0.04469145266385588
4000,Kolkata,37000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,0.5877866649021191,Ford,Figo,East,8,Ford Figo,0.04864188706218728
4001,Mumbai,42000,Petrol,Manual,First,9.8,2354.0,180.0,5.0,1.8325814637483102,Honda,Accord,West,7,Honda Accord,0.07646559048428207
4002,Bangalore,60000,Diesel,Manual,First,21.9,1396.0,88.76,5.0,1.6956156086751528,Hyundai,i20,South,6,Hyundai i20,0.06358166189111748
4003,Mumbai,3000,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,3.960813169597578,Others,XF,West,1,Others XF,0.08614043139054611
4004,Mumbai,44000,Petrol,Automatic,First,17.1,1591.0,121.4,5.0,1.7227665977411035,Hyundai,Verna,West,6,Hyundai Verna,0.07630421118793212
4005,Kolkata,37000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,1.864080130807681,Honda,City,East,5,Honda City,0.0783567134268537
4006,Mumbai,50000,Petrol,Manual,First,18.5,1197.0,82.85,5.0,1.308332819650179,Hyundai,i20,West,7,Hyundai i20,0.06921470342522974
4007,Chennai,58581,Petrol,Manual,First,19.4,1198.0,86.8,5.0,1.2499017362143359,Honda,Brio,South,6,Honda Brio,0.07245409015025041
4008,Kolkata,25500,Diesel,Manual,First,21.9,1396.0,88.76,5.0,1.2669476034873244,Hyundai,i20,East,6,Hyundai i20,0.06358166189111748
4009,Mumbai,25000,Petrol,Manual,First,10.4,2393.0,163.5,5.0,2.1972245773362196,Maruti,Grand,West,2,Maruti Grand,0.06832427914751359
4010,Hyderabad,53766,Petrol,Manual,First,19.0,998.0,66.1,5.0,0.9932517730102834,Maruti,A-Star,South,8,Maruti A-Star,0.06623246492985971
4011,Pune,45271,Diesel,Manual,First,20.3,1172.0,67.0,5.0,0.9555114450274363,Others,Punto,West,8,Others Punto,0.05716723549488054
4012,Chennai,68000,Petrol,Manual,First,19.7,796.0,46.3,5.0,0.4054651081081644,Maruti,Alto,South,13,Maruti Alto,0.05816582914572864
4013,Jaipur,40000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,2.766319109226186,Mahindra,XUV500,North,2,Mahindra XUV500,0.06424965580541533
4014,Hyderabad,73212,Diesel,Manual,First,22.9,1248.0,74.0,5.0,1.6486586255873816,Maruti,Swift,South,6,Maruti Swift,0.05929487179487179
4015,Mumbai,69000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,2.7880929087757464,BMW,X1,West,5,BMW X1,0.09223057644110276
4016,Mumbai,61932,Diesel,Automatic,Second,14.3,1968.0,140.0,5.0,1.1969481893889715,Volkswagen,Passat,West,12,Volkswagen Passat,0.07113821138211382
4017,Bangalore,52000,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,3.1780538303479458,BMW,X3,South,7,BMW X3,0.09223057644110276
4018,Kolkata,150000,Petrol,Manual,First,18.5,1197.0,85.8,5.0,0.9162907318741551,Maruti,Ritz,East,8,Maruti Ritz,0.07167919799498747
